id_cliente;Nombre;Apellido;Direccion;Telefono;Tarjeta;Edad;Salario;Genero;id_pais
14183;Christina;Monahan;4977 Geneva Street;8655397162;6021400000000000;50;20000;F;5
14184;Daniel;Greer;210 Primrose Lane;8722318156;9958370000000000;30;20000;M;6
14185;Caroline;Martin;3083 Poling Farm Road;2997759875;9318880000000000;18;100000;F;2
14186;Rosemary;Paine;2624 Sarah Drive;4683022159;2817410000000000;20;20000;F;8
14187;Jerry;Adams;4064 Wilson Street;6537604544;9092770000000000;88;40000;M;3
14188;Ruby;Friedland;4585 Lincoln Street;5093279560;6439680000000000;86;20000;F;6
14189;Ricky;Smith;1628 Bridge Street;6564249726;2828520000000000;40;40000;M;1
14190;Judith;Barrios;427 Wyatt Street;9646577555;2632130000000000;54;40000;F;6
14191;Karla;Taylor;4970 West Fork Street;4503987435;3150160000000000;51;80000;F;3
14192;Patricia;Reilly;3528 Barnes Street;6449265852;2978090000000000;19;60000;F;6
14193;Peter;Mackie;926 Parkway Drive;3975803588;4251840000000000;82;40000;M;3
14194;Christine;Townsend;3412 Hickory Street;6912595058;6476720000000000;88;20000;F;6
14195;Rodney;McNamara;2938 Wines Lane;2581273052;4773830000000000;62;20000;M;2
14196;Larry;Santiago;3083 Sand Fork Road;6845754271;3781550000000000;53;40000;M;10
14197;Claire;Southwood;2244 Bird Spring Lane;3202546316;2481380000000000;44;80000;F;4
14198;Robert;Harris;2431 Trouser Leg Road;4087420854;7364650000000000;45;20000;M;5
14199;Linda;Harrell;1219 Wayback Lane;4835178650;8970450000000000;85;20000;F;3
14200;Wayne;Jones;4309 Pike Street;1749451757;7520990000000000;79;40000;M;4
14201;Ashley;Borders;2112 Deer Ridge Drive;5608129585;5996410000000000;74;20000;F;8
14202;Marvin;Jones;2806 Rainy Day Drive;7975613998;5693790000000000;57;40000;M;5
14203;Daisy;Wilson;2259 Khale Street;1059557051;1949630000000000;43;60000;F;4
14204;Gayle;Robertson;3226 Rinehart Road;2790379907;4857060000000000;81;20000;F;8
14205;Eric;Mulloy;2803 White Oak Drive;3875779496;1702850000000000;28;100000;M;10
14206;Dennis;Knight;1760 Lunetta Street;2924762803;7915460000000000;66;80000;M;2
14207;Diane;Pierce;232 Hart Ridge Road;6894119068;3597310000000000;20;80000;F;10
14208;Donna;McIver;2089 Elsie Drive;5932466959;2845330000000000;85;100000;F;5
14209;Christina;Herrera;801 Bottom Lane;9642907677;3731240000000000;29;20000;F;5
14210;Samuel;Pickerel;3679 Willis Avenue;4498813701;8679980000000000;85;60000;M;10
14211;Ralph;Beals;3579 Rocket Drive;7236412101;9594900000000000;45;80000;M;5
14212;Carolyn;Robinson;218 Tori Lane;9046628201;4225270000000000;25;60000;F;5
14213;Ron;Mance;4747 Romrog Way;7072636967;1737670000000000;62;80000;M;3
14214;Della;Moore;2628 Victoria Court;6859258913;8521850000000000;56;40000;F;3
14215;Ann;Arneson;2459 Johnstown Road;6376239157;9010210000000000;28;40000;F;4
14216;Stephanie;Fitzgibbons;2557 Camel Back Road;8238444024;4012200000000000;64;40000;F;2
14217;Russell;Culbert;3446 Stuart Street;5142878378;7698640000000000;20;20000;M;6
14218;Melvin;Richardson;3526 Post Avenue;8426463993;4142060000000000;49;80000;M;6
14219;Gail;Nagel;139 Wines Lane;9012242093;8850340000000000;59;60000;F;9
14220;John;Grisby;3324 University Hill Road;6972449709;1562200000000000;64;20000;M;3
14221;Maria;Flynn;3507 Main Street;6381794004;9662540000000000;23;40000;F;5
14222;Richard;Carrasco;1231 Adamsville Road;2529753034;7919110000000000;28;40000;M;4
14223;Bessie;Ott;789 Bel Meadow Drive;2520065176;5079930000000000;67;20000;F;9
14224;Eric;Moyer;4598 Martha Ellen Drive;5809430985;4715980000000000;61;60000;M;5
14225;Reynaldo;Lukasik;3523 Denver Avenue;4111494669;7444780000000000;38;20000;M;1
14226;Ruth;Coffey;3989 Canis Heights Drive;7141119807;5633300000000000;66;60000;F;5
14227;Herman;Canty;4754 Calvin Street;2413218567;9560760000000000;55;40000;M;7
14228;Gabriel;Johnson;228 Baker Avenue;4961287044;1603200000000000;50;100000;M;10
14229;Carrie;Christy;2211 Dogwood Lane;6294288548;9341560000000000;74;100000;F;3
14230;Heather;Wilson;638 Mulberry Lane;1710237702;1980310000000000;21;40000;F;9
14231;Carl;Hanna;1282 Bailey Drive;3742053540;5539530000000000;78;20000;M;1
14232;Jacob;Fisher;4435 Beeghley Street;3832882940;1506180000000000;35;20000;M;4
14233;Pauline;Martin;662 Round Table Drive;4114940783;8946200000000000;18;80000;F;9
14234;Krystal;Grubbs;790 Rocket Drive;5983722615;9252000000000000;57;100000;F;7
14235;Loren;Wilson;959 Karen Lane;5709499127;5293110000000000;42;20000;M;7
14236;Thomas;Douglas;39 Old Dear Lane;6663146770;6857150000000000;73;80000;M;6
14237;Andree;Speed;3143 Broadcast Drive;6606406147;8468000000000000;62;80000;F;9
14238;Phillip;Joy;292 Wood Street;1739669905;6855810000000000;37;100000;M;9
14239;Eric;Pettie;360 Veltri Drive;8210748238;9047800000000000;70;60000;M;2
14240;Kim;Lewis;2219 Chestnut Street;2774227749;8608650000000000;48;100000;F;2
14241;Lorrie;Lacross;1598 College Avenue;9898798740;8345850000000000;68;40000;F;6
14242;James;Sams;1401 Center Street;5063224444;4975050000000000;71;60000;M;1
14243;James;Bell;638 Wright Court;5033808067;8085210000000000;46;60000;M;10
14244;Mary;Green;2232 Stoneybrook Road;2979984662;4780550000000000;87;80000;F;5
14245;Sharon;Boatright;2587 Hilltop Haven Drive;9622980775;1228930000000000;72;60000;F;9
14246;Raymond;Castillo;1097 Lincoln Street;5813292515;9357850000000000;55;60000;M;2
14247;Elizabeth;Connelly;3051 Timbercrest Road;4211183983;5975080000000000;23;20000;F;1
14248;Ozie;Burkhardt;878 Private Lane;3839314579;1364290000000000;35;40000;F;2
14249;Steven;Helms;2122 Elk Street;9569718596;5500110000000000;71;20000;M;7
14250;Tyler;Stein;4711 Olive Street;2350433988;5524820000000000;62;100000;M;10
14251;Bertha;Edwards;4738 Rebecca Street;5446255031;5897390000000000;47;40000;F;1
14252;Anne;Jobe;4865 Blackwell Street;5425766797;5304610000000000;78;80000;F;3
14253;Mary;Marcus;2900 Snider Street;8121513302;7888760000000000;49;100000;F;10
14254;Wanda;Wiggins;215 Denver Avenue;2199395501;7761620000000000;64;80000;F;3
14255;Kenneth;Shirley;2634 Wyatt Street;9318178210;6870960000000000;43;100000;M;7
14256;Wynona;Foy;3055 Hudson Street;3044794317;3616030000000000;29;80000;F;5
14257;Andrew;Sterrett;370 Memory Lane;7376229458;8281410000000000;58;40000;M;6
14258;George;Daigre;3887 Abner Road;7202612449;7246050000000000;84;80000;M;3
14259;Richard;Edward;1581 Heavens Way;9778457611;9702980000000000;65;60000;M;3
14260;Victoria;Granger;3034 Straford Park;5302745194;7393790000000000;38;60000;F;3
14261;Joseph;Cheng;269 Flint Street;5443325920;3415330000000000;69;20000;M;2
14262;Joshua;Buttrey;1343 Callison Lane;3540232776;6786530000000000;65;100000;M;5
14263;Frank;Leblanc;2259 Holden Street;7413272592;6553090000000000;59;100000;M;10
14264;Matthew;Hunt;3446 Vesta Drive;1257696562;6184130000000000;57;80000;M;4
14265;Michael;Patten;3333 Fulton Street;7979347704;2542440000000000;77;100000;M;6
14266;Rory;Ellwood;3490 Joanne Lane;2879248281;6153480000000000;48;40000;M;7
14267;Mary;Lord;879 Lyndon Street;5427911898;3337710000000000;59;40000;F;8
14268;Robert;Mann;1761 Maple Lane;4046456171;6339600000000000;89;40000;M;6
14269;Clara;Huertas;3765 Laurel Lee;7333766368;6337340000000000;80;60000;F;5
14270;Alyson;Cote;1260 Pearlman Avenue;7442331045;2217710000000000;69;60000;F;4
14271;Enid;Booker;4583 Simpson Square;5954418987;7114990000000000;33;60000;F;4
14272;Oscar;Bobbitt;4312 Gerald L. Bates Drive;5783931748;7063780000000000;29;40000;M;6
14273;Cheryl;Johnson;639 Red Maple Drive;8840467879;9602710000000000;35;60000;F;5
14274;Scott;Edmondson;1953 Wayback Lane;4601435777;2224310000000000;66;100000;M;5
14275;Norma;Johnson;1865 Sunny Glen Lane;8991587311;4636520000000000;34;100000;F;3
14276;Armand;Yamashita;2396 Simons Hollow Road;1624820992;7639310000000000;69;100000;M;8
14277;Jaime;Moran;496 Wilkinson Street;7988682458;1670450000000000;20;60000;M;4
14278;Flora;Woodward;763 Breezewood Court;4252231584;6923150000000000;23;100000;F;7
14279;Lois;Curran;86 Murphy Court;9842578923;3403110000000000;28;40000;F;1
14280;Mary;Stanfield;3963 Railroad Street;3953009753;8975140000000000;36;20000;F;5
14281;Kevin;McDonald;1342 Simpson Street;2697728474;3451650000000000;47;60000;M;3
14282;Diana;Hawthorne;3259 Bird Spring Lane;3829267012;1199910000000000;54;80000;F;4
14283;Donald;Lewis;2758 Martha Street;2733468821;2199770000000000;75;40000;M;10
14284;Emilia;Anderson;53 Franklin Street;6555958142;1504490000000000;49;100000;F;1
14285;Barbara;Jackson;2657 Court Street;8831340585;3233460000000000;25;60000;F;8
14286;Kevin;Monroe;2951 Maple Avenue;3914645618;4392310000000000;74;20000;M;3
14287;Vivian;Chang;1908 Clair Street;2899662573;4955760000000000;51;40000;F;10
14288;Cyrus;Hall;4021 Calvin Street;2716372416;4180230000000000;67;100000;M;7
14289;Andra;Day;3815 Jadewood Farms;4514630679;8942030000000000;68;80000;F;8
14290;Yesenia;Hall;2777 Shinn Street;5481819312;1501600000000000;69;40000;F;9
14291;James;Newby;2080 Stockert Hollow Road;1404793351;2234370000000000;43;40000;M;1
14292;David;England;2495 Bryan Avenue;3433474106;2549240000000000;53;100000;M;2
14293;Guy;Olson;2350 Adams Drive;9313101132;6720520000000000;58;60000;M;6
14294;Domonique;Burch;3931 Richland Avenue;6448370702;2094920000000000;58;40000;F;2
14295;Thomas;Warren;471 Quarry Drive;6814050775;8457130000000000;24;40000;M;9
14296;Patricia;Partridge;3631 North Bend River Road;5572230170;2696340000000000;48;100000;F;3
14297;Kevin;Hutchison;1313 Spring Avenue;9128940430;3009560000000000;27;80000;M;2
14298;Joaquin;Zacarias;1171 Cambridge Drive;2816700139;4770320000000000;26;40000;M;1
14299;Harry;Simmons;4383 Tibbs Avenue;2420327921;5287360000000000;79;100000;M;5
14300;Thomas;Moore;2916 Ashton Lane;1236014037;5388070000000000;39;40000;M;3
14301;Louis;Lake;3099 Hampton Meadows;9955870361;1650480000000000;47;80000;M;3
14302;Tony;Finch;3072 Single Street;9687719255;2803860000000000;87;100000;M;2
14303;Tony;Brown;872 Froe Street;5422089899;3268000000000000;26;20000;M;7
14304;Ronald;Enright;3556 Sigley Road;6877904360;8816060000000000;87;40000;M;10
14305;Eddie;Davis;3270 Clarence Court;2839266083;5926310000000000;83;80000;M;7
14306;Gabriel;Bradley;454 Norman Street;3339479846;4937990000000000;30;20000;M;1
14307;Fred;Smith;373 Calico Drive;7387941131;7222920000000000;69;80000;M;4
14308;Lyle;Garrison;1824 Wolf Pen Road;7371193594;9584810000000000;72;20000;M;2
14309;Robert;Mallard;1332 Snider Street;6515860571;2117030000000000;31;80000;M;7
14310;Robert;Young;1568 Seltice Way;6639876537;9034130000000000;64;40000;M;4
14311;Wanda;Clarkson;2601 Oakway Lane;7090505945;5324700000000000;69;40000;F;2
14312;Rebekah;Jenkins;2452 Everette Alley;1814665215;1402730000000000;38;60000;F;4
14313;Stephanie;Smith;4617 Polk Street;8517587363;2355340000000000;68;40000;F;7
14314;Elizabeth;Barnes;960 Stanley Avenue;1285729599;6471700000000000;83;20000;F;3
14315;Danielle;Mudd;4533 Duck Creek Road;2631819130;6938610000000000;78;20000;F;7
14316;Robert;Lee;389 Goldie Lane;3482760702;3337560000000000;46;60000;M;3
14317;Minnie;Brown;4331 Anthony Avenue;7239888864;7500370000000000;37;80000;F;3
14318;Cynthia;Utecht;982 Oak Ridge Drive;9897681248;6912880000000000;42;60000;F;7
14319;Michael;McKinney;4341 Ocello Street;5515714756;6301470000000000;19;80000;F;9
14320;Christine;Walker;2812 Lindale Avenue;6582987483;3389310000000000;21;20000;F;6
14321;Rosemary;Jones;2214 Hillcrest Lane;6536005704;5300310000000000;61;60000;F;7
14322;Erick;Hinkle;3950 Whitman Court;6156426094;9292640000000000;43;40000;M;1
14323;Elizabeth;Jones;2769 Pringle Drive;9599267663;6986230000000000;90;20000;F;7
14324;Therese;Reyes;3405 Simpson Street;3118324948;1233360000000000;31;80000;F;1
14325;Lenora;Still;34 Brookview Drive;1014645598;3418760000000000;21;20000;F;4
14326;Anthony;Castillo;359 Caldwell Road;3642717024;9037420000000000;18;100000;M;3
14327;Anita;McCombs;4446 Lady Bug Drive;2361274488;8669050000000000;66;80000;F;1
14328;Karen;Walker;4028 Jody Road;2425323749;3299560000000000;21;60000;F;5
14329;Kim;Evans;497 University Hill Road;7881563877;1270790000000000;52;40000;F;4
14330;Donna;McDowell;3402 Irving Place;6779673681;1691520000000000;48;20000;F;8
14331;Wilfredo;Guzman;4721 Ridenour Street;8462645056;5713400000000000;58;100000;M;8
14332;Angela;Harvey;950 Baker Avenue;8283688934;9006160000000000;72;20000;F;1
14333;Ashley;Dickerson;1845 Burnside Court;2069247096;1502780000000000;35;40000;F;6
14334;Tommie;Ruis;4802 Nixon Avenue;3829022411;9039410000000000;30;80000;M;2
14335;Robert;Shaw;4710 Cerullo Road;1827054803;2370240000000000;76;100000;M;4
14336;Craig;Woodard;125 Linda Street;8102277409;2084100000000000;19;80000;M;1
14337;Andrea;McCoy;3348 Terry Lane;7960957339;9584750000000000;72;80000;F;1
14338;Christopher;Palermo;2814 Kinney Street;8076829695;2767350000000000;79;60000;M;3
14339;Roland;Martinez;1900 Daffodil Lane;6208423900;4425630000000000;88;20000;M;4
14340;Retha;Page;893 Tully Street;4432679236;5577760000000000;56;80000;F;6
14341;Donna;Stocker;1572 Margaret Street;8246683862;2001740000000000;72;60000;F;3
14342;William;Brooks;3398 Better Street;6980307270;2554430000000000;67;20000;M;3
14343;Christopher;Broussard;2888 Farland Street;3303972486;3452690000000000;51;100000;M;1
14344;Jerry;Patterson;2133 Cook Hill Road;1519085106;9184660000000000;82;60000;M;3
14345;Jesse;Sutton;1571 Fort Street;6786398729;4528430000000000;87;100000;M;10
14346;Virginia;Parker;879 Ethels Lane;4669327022;4632140000000000;46;60000;F;5
14347;Daniel;Hagan;266 Mulberry Avenue;2704748376;4905610000000000;88;80000;M;9
14348;John;White;3970 Lost Creek Road;4884645445;5362320000000000;31;60000;M;1
14349;Merlene;Bogan;4889 Gore Street;9734853241;6176450000000000;24;40000;F;8
14350;Melanie;Fraley;3139 Palmer Road;1647287967;2797350000000000;57;60000;F;3
14351;Patricia;Clark;1765 Big Indian;3545431321;6233010000000000;26;60000;F;3
14352;Thomas;Franklin;4096 Hart Country Lane;3683359171;4341520000000000;86;100000;M;7
14353;Raymond;Dalton;300 Smithfield Avenue;3716344491;3322750000000000;28;40000;M;2
14354;Rafael;Diamond;3095 Neville Street;4476382459;2270160000000000;44;20000;M;1
14355;Robert;Garcia;1435 Rose Avenue;5403508741;6516480000000000;72;100000;M;1
14356;Willie;Lawrence;3991 Green Acres Road;8111043832;4790050000000000;35;60000;M;4
14357;Randy;Bolinger;1389 Saint James Drive;2250524532;4983330000000000;20;100000;M;7
14358;Herbert;Cochran;1063 Pin Oak Drive;2523147454;8553120000000000;78;80000;M;10
14359;Katherine;Castro;4716 Traders Alley;4604234909;3540520000000000;84;100000;F;9
14360;Larry;Buchanan;3958 Elliot Avenue;4516093255;6202840000000000;45;100000;M;8
14361;William;Goolsby;556 Lakewood Drive;1400924734;2268370000000000;27;80000;M;7
14362;Bryon;Phillips;1143 Holt Street;8372151574;2848340000000000;82;80000;M;8
14363;Eusebio;Ortiz;183 Irving Place;8463267559;3852050000000000;88;60000;M;7
14364;Phillip;Cornell;3971 Pine Garden Lane;8327010884;6110820000000000;28;100000;M;4
14365;Allen;Ceron;3969 May Street;4112498121;1733910000000000;20;60000;M;7
14366;Walter;Bader;4634 Commerce Boulevard;8953041603;9182640000000000;53;40000;M;6
14367;Julius;Reyes;3196 Norman Street;6194728281;3040380000000000;59;40000;M;9
14368;Michael;Islas;3408 Cemetery Street;2605480625;9813460000000000;38;60000;M;6
14369;James;Ly;4372 Fairfax Drive;3674596214;9739200000000000;46;100000;M;8
14370;Jean;Martello;587 Ferguson Street;4847492718;3643770000000000;26;60000;F;10
14371;Ana;Cady;49 Fairfax Drive;8017615711;1827960000000000;54;60000;F;9
14372;Linda;Crawford;3688 Ventura Drive;7336034352;3937750000000000;80;100000;F;7
14373;Bruce;Creed;822 Lochmere Lane;1844479116;5988470000000000;53;100000;M;2
14374;Kenneth;Eckman;4948 Burnside Court;4605264337;4950370000000000;45;20000;M;2
14375;Sofia;Friel;1323 Biddie Lane;6804832538;2428530000000000;32;80000;F;5
14376;Randi;Rodriquez;1395 Denver Avenue;5137610013;3551920000000000;18;20000;F;1
14377;Dave;Brown;921 Asylum Avenue;2931282486;9368520000000000;85;80000;M;9
14378;Charles;Sanders;2519 Post Farm Road;4040440538;3039890000000000;19;20000;M;9
14379;Betty;Martinez;4939 Bolman Court;5669689286;6178300000000000;67;60000;F;6
14380;Scott;Hill;816 Ben Street;2473292367;9003290000000000;45;60000;M;3
14381;Roderick;Hart;3497 Blue Spruce Lane;1398535477;5657900000000000;21;20000;M;2
14382;Adam;Aguilar;2343 Brighton Circle Road;2903191141;8815050000000000;87;20000;M;1
14383;Edward;Waite;3469 Oakway Lane;8760357579;4608610000000000;47;60000;M;9
14384;Nicholas;Collins;1786 Marshall Street;9737878634;3460900000000000;69;100000;M;3
14385;Linda;Campbell;579 Sherman Street;7195916947;4851830000000000;37;80000;F;8
14386;Jessie;Rich;2023 Daffodil Lane;5078856400;6362470000000000;36;60000;F;9
14387;Jamie;Portillo;1406 North Bend River Road;5539297174;8883850000000000;38;80000;F;2
14388;Franklin;Holmes;4113 Russell Street;9135307462;8828500000000000;55;20000;M;9
14389;Gary;Bishop;2311 Park Boulevard;5208411236;1922490000000000;28;100000;M;5
14390;Allena;Ferguson;506 Nutters Barn Lane;7576143004;2868380000000000;25;80000;F;10
14391;Louis;Newland;1031 Martha Street;7919711809;1886330000000000;71;60000;M;6
14392;Sean;Rogers;824 Kelly Street;5095416883;2803460000000000;66;100000;M;5
14393;John;Garland;373 Poling Farm Road;2079995437;1858840000000000;86;20000;M;2
14394;William;Beckman;2010 Richards Avenue;9450315644;2010990000000000;28;80000;M;4
14395;Deanna;McAlister;613 County Line Road;4679062317;4064090000000000;87;80000;F;1
14396;James;Smith;3435 Big Elm;2937661822;7426690000000000;43;20000;M;6
14397;Mike;Martin;2181 Delaware Avenue;8393215145;1176780000000000;25;100000;M;1
14398;Heidi;Gillman;3024 Mount Tabor;6812220423;2675360000000000;30;80000;F;9
14399;Joseph;McMartin;2674 Victoria Street;7630120927;9567620000000000;63;60000;M;6
14400;Julia;Hodnett;1677 Eagles Nest Drive;5861922909;8058070000000000;35;80000;F;10
14401;Delbert;Ogle;384 Sampson Street;2886178576;4892730000000000;26;60000;M;8
14402;Michael;Mansfield;132 Cecil Street;1231182453;9794060000000000;53;60000;M;5
14403;Marie;Brewer;2452 Ralph Drive;8802751054;5897590000000000;26;60000;F;9
14404;Pamela;Webb;2912 Clark Street;9104348094;3897540000000000;75;60000;F;10
14405;Andria;Azar;2557 Rosemont Avenue;7649055088;7637570000000000;29;40000;F;5
14406;Florence;Magee;4291 Mutton Town Road;4744407500;2899540000000000;54;40000;F;2
14407;George;Weber;3566 Mapleview Drive;7836695583;8167780000000000;18;40000;M;3
14408;Rodney;Kraemer;1709 Jennifer Lane;5453911883;6130790000000000;75;40000;M;5
14409;Thomas;Smith;1978 Findley Avenue;7830320509;7503050000000000;87;40000;M;4
14410;Paul;Gibbons;3187 Heron Way;6149867615;6160310000000000;77;100000;M;7
14411;John;Walker;1567 Linda Street;6864265780;7044770000000000;62;60000;M;9
14412;Lori;Fitch;2712 Lynn Street;2696823140;1460110000000000;60;80000;F;3
14413;Jeffrey;Hanes;3661 Lunetta Street;4459064571;6327780000000000;34;40000;M;8
14414;Linda;Amos;1330 Conifer Drive;3986627462;4500290000000000;64;20000;F;10
14415;Virginia;Pittman;3781 Freed Drive;1765361435;6088600000000000;64;60000;F;5
14416;Diane;Giunta;378 Stuart Street;7661883201;2402730000000000;63;100000;F;3
14417;Charles;Bevilacqua;2641 Romines Mill Road;7724491345;1282280000000000;81;80000;M;9
14418;Marcella;Silver;4138 Despard Street;5314219642;7566330000000000;44;20000;F;1
14419;Margo;Boggs;490 Saint James Drive;3427739576;8094960000000000;83;100000;F;2
14420;Darlene;Gerth;407 Bryan Avenue;2628915823;8850920000000000;76;80000;F;4
14421;Frances;Bourdon;4100 Lawman Avenue;9059552563;8162080000000000;55;100000;F;6
14422;Wilma;Stewart;2127 Pooh Bear Lane;9456931338;2721260000000000;27;20000;F;9
14423;Jorge;Barr;4882 Kelley Road;3482279631;8902090000000000;86;80000;M;1
